# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 4.2381672925540075,7.730796963383808,1.509786932699285,-13.122955777359882,3.1638898965419413,3.0,0.07826684464212069,0.0,14.222825398118841,0.0
 4.2452006206862185,7.752549593292456,1.5047557752471514,-13.022921979367775,3.184989880938573,3.0,0.07870296626287672,0.0,14.397513958365375,0.0
 4.252199331318117,7.774347508146666,1.4997545134276042,-12.922157945354451,3.2059860128342694,3.0000000000000315,0.07916048804436691,0.0,14.576735537926643,0.0
 4.2591635382860495,7.796188967188089,1.4947839797772478,-12.820642542151509,3.2268786337380675,2.999999999999968,0.0796395721851321,0.0,14.76059114936498,0.0
 4.266093349781128,7.818072229658367,1.489845006832685,-12.71835442793048,3.247668068223304,2.999999999999968,0.08014040143820068,0.0,14.949185614543698,0.0
 4.272988868578349,7.839995554799151,1.4849384271305202,-12.615272037522262,3.268354624614964,2.9999999999999676,0.0806631790399856,0.0,15.142627676442864,0.0
 4.279850192254707,7.861957201852086,1.4800650732073566,-12.511373567723611,3.288938595644038,3.0,0.0812081287990533,0.0,15.34103013249328,0.0
 4.286677413396992,7.883955430058817,1.475225777599798,-12.406636962458617,3.309420259070894,3.0,0.08177549503766746,0.0,15.544509963343002,0.0
 4.293470619799861,7.905988498660995,1.4704213728444482,-12.30103989784617,3.329799878279502,3.000000000000033,0.0823655430729507,0.0,15.753188470293306,0.0
 4.300229894654764,7.928054666900263,1.4656526914779109,-12.194559767134361,3.350077702844212,2.9999999999999343,0.08297855909620581,0.0,15.967191423455201,0.0
 4.306955316730271,7.950152194018273,1.4609205660367897,-12.087173665451227,3.37025396907073,3.0,0.08361485044308971,0.0,16.186649208437412,0.0
 4.313646960544282,7.972279339256666,1.4562258290576882,-11.978858374406023,3.3903289005127624,3.0000000000000333,0.08427474591500762,0.0,16.41169698870376,0.0
 4.320304896528624,7.994434361857091,1.4515693130772098,-11.869590346460805,3.41030270846579,3.0,0.08495859606470522,0.0,16.642474867928698,0.0
 4.326929191186445,8.016615521061196,1.4469518506319592,-11.759345689100261,3.430175592439254,3.0,0.08566677344982576,0.0,16.87912806244773,0.0
 4.333519907242836,8.038821076110626,1.442374274258539,-11.648100148761216,3.4499477406084256,3.0000000000000338,0.08639967305067965,0.0,17.12180708588952,0.0
 4.3400771037890715,8.06104928624703,1.4378374164935535,-11.535829094472312,3.469619330247132,3.0000000000000338,0.08715771267826845,0.0,17.370667932197183,0.0
 4.346600836420833,8.083298410712052,1.433342109873606,-11.422507501247546,3.4891905281424163,3.000000000000034,0.08794133337437213,0.0,17.625872278613603,0.0
 4.353091157370763,8.105566708747343,1.4288891869353002,-11.308109933136869,3.5086614909922065,3.0,0.0887509999658464,0.0,17.887587687460233,0.0
 4.359548115635667,8.127852439594545,1.4244794802152403,-11.192610525979122,3.5280323657869195,3.0,0.08958720152559438,0.0,18.155987825141604,0.0
 4.365971757098688,8.150153862495308,1.4201138222500294,-11.07598296978345,3.547303290175981,3.0000000000000693,0.09045045200970392,0.0,18.431252685335213,0.0
 4.372362124646716,8.17246923669128,1.4157930455762715,-10.958200490753569,3.5664743928200666,3.0,0.09134129074920129,0.0,18.7135688257639,0.0
 4.378719258283341,8.194796821424104,1.41151798273057,-10.839235832910012,3.585545793729941,3.0,0.09226028324341781,0.0,19.00312961496626,0.0
 4.385043195237572,8.217134875935429,1.4072894662495288,-10.719061239291879,3.6045176045926355,3.000000000000035,0.09320802170304687,0.0,19.300135488048163,0.0
 4.391333970068598,8.239481659466902,1.4031083286697514,-10.59764843272827,3.6233899290857137,2.999999999999965,0.09418512588884843,0.0,19.60479421762009,0.0
 4.3975916147667995,8.26183543126017,1.398975402527842,-10.474968596133055,3.6421628631803173,3.0,0.0951922440033883,0.0,19.91732119350304,0.0
 4.403816158851245,8.284194450556878,1.3948915203604035,-10.350992352320038,3.6608364954336534,3.0000000000000355,0.09623005316669224,0.0,20.23793971988048,0.0
 4.4100076294638795,8.306556976598674,1.3908575147040403,-10.225689743284128,3.6794109072715564,2.999999999999928,0.09729926072329316,0.0,20.566881318116966,0.0
 4.416166051460597,8.328921268627207,1.3868742180953553,-10.099030208970753,3.6978861732617103,3.000000000000036,0.09840060490361086,0.0,20.904386053057948,0.0
 4.4222914474993935,8.35128558588412,1.3829424630709528,-9.970982565447871,3.7162623613781003,2.9999999999999276,0.09953485593524362,0.0,21.18450731214704,0.0
 4.428402875111921,8.373648187611064,1.3790630821674366,-9.841514982502634,3.7113304205230744,-0.8070030715763473,0.10070281705595152,0.0,21.36663801507961,0.0
 4.434530185445027,8.396007333049683,1.3752369079214097,-9.710594960609104,3.6929484895237565,-3.0000000000000364,0.10190532553061586,0.0,21.515016405941747,0.0
 4.440684289670314,8.418361281441623,1.3714647728694764,-9.578189307238176,3.6744861768478954,-3.0,0.10314325395155335,0.0,21.667832922878617,0.0
 4.4468651198076925,8.440708292028534,1.3677475095482399,-9.444264112496768,3.65594368643576,-3.0,0.10441751139292499,0.0,21.825149647854904,0.0
 4.453072609361437,8.46304662405206,1.3640859504943041,-9.308784724048802,3.637321217774527,-3.000000000000036,0.1057290446581638,0.0,21.987031692934416,0.0
 4.459306693373741,8.48537453675385,1.360480928244273,-9.171715721293852,3.6186189657376144,-2.999999999999929,0.1070788396839339,0.0,22.153547236792534,0.0
 4.46556730848147,8.50769028937555,1.3569332753347496,-9.033020888773418,3.5998371204144295,-3.0000000000000355,0.10846792291479054,0.0,22.324767566029188,0.0
 4.4718543929762875,8.529992141158806,1.3534438243023381,-8.89266318875862,3.5809758669299754,-3.0000000000000355,0.10989736287318456,0.0,22.500767115301848,0.0
 4.478167886868357,8.552278351345265,1.3500134076836423,-8.750604733009268,3.5620353852537647,-3.000000000000035,0.11136827165301404,0.0,22.681623514020245,0.0
 4.484507731953807,8.574547179176577,1.3466428580152652,-8.606806753643898,3.543015849997417,-3.0,0.11288180651740302,0.0,22.867417634251975,0.0
 4.490873871886176,8.596796883894383,1.3433330078338113,-8.461229573092323,3.5239174302003096,-3.0,0.11443917174625322,0.0,23.058233638887312,0.0
